Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References
5208,DC,Alternative Fuel Vehicle (AFV) Incentives,"The Clean Fuel Fleet Program included an initiative for the
District of Columbia (D.C.) to develop alternative fuel vehicle
(AFV) incentives, such as income tax credits for AFVs, motor fuel
exemptions, and preferential parking. However, the D.C. Council
has not implemented the measure.",,,FALSE,20,State Incentives,,,2006-09-01 00:00:00 UTC,,,,BIOD|ETH|ELEC|HY|NG|PHEV|LPG,EXEM|TAX,,STATION|FLEET|IND,
5211,OK,Alternative Fuel Vehicle (AFV) and Fueling Infrastructure Loans,"The Oklahoma Department of Central Services' Alternative Fuels
Conversion Loan program provides 0% interest loans to government
fleets for converting vehicles to operate on alternative fuels,
the construction of AFV fueling infrastructure, and the
incremental cost associated with the purchase of an original
equipment manufacturer AFV. The program provides up to $10,000
per converted or newly purchased AFV and up to $300,000 for the
development or installation of fueling infrastructure. The
borrower must repay the loan within a seven-year period.
Repayment is collected through a surcharge on alternative fuel
the borrower purchased in the amount equivalent to the per gallon
fuel cost savings from using an alternative fuel. If the price of
the alternative fuel does not remain below the price of the
conventional fuel that it replaced, repayment is suspended.
Eligible applicants include state and county agencies and
divisions, municipalities, school districts, mass transit
authorities, and public trust authorities. (Reference Oklahoma
Statutes ( http://www.oklegislature.gov/ ) 74-130.4 through
74-130.5)",,,FALSE,45,State Incentives,,,,2013-08-01 00:00:00 UTC,,,AFTMKTCONV|BIOD|ETH|ELEC|HY|NG|PHEV|LPG,LOANS,,STATION|FLEET,http://www.oklegislature.gov/
5229,MD,Alternative Fuel Vehicle (AFV) Incentives,"The MWCOG administers the Advanced Technology Vehicle Program -
The Clean Alternative, which is funded by the MDOT and offers
flexible incentives to private companies and local governments to
cover the incremental cost of dedicated CNG and other AFVs that
reduce emissions of nitrogen oxides (NOx). In order to qualify
for these incentives, interested businesses/organizations must
meet certain criteria: the business/organization must have been
in operation at least five years and have more than 10 vehicles
in their fleet (exceptions may be made); fuel use must be greater
than 3,000 gallons, or more than 45,000 miles traveled per
year/per vehicle; and the vehicles must be registered in Maryland
and operate in the Washington, DC metropolitan area or the
Baltimore metropolitan area. The exact amount of financial
support is determined on a case-by-case basis, taking expected
emissions benefits and other criteria into consideration.",,,FALSE,25,State Incentives,,,2005-10-01 00:00:00 UTC,,,,BIOD|ETH|ELEC|HY|NG|PHEV|LPG,GNT,,FLEET,
5231,MD,Alternative Fuel Vehicle (AFV) Acquisition Requirements,"Maryland established an AFV goal under the plan for \'Sustaining
Maryland\'s Future with Clean Power, Green Buildings and Energy
Efficiency.\' The state will revise fleet policy and purchasing
guidelines to offer more flexibility in purchasing, where practical, low
emission vehicles and AFVs for its fleet. The state must ensure that an
average of 50% of the fuel used to operate bi-fuel and flexible fuel
vehicles are alternative fuel. The state must also help develop the
refueling and maintenance infrastructure required to make using certain
types of AFV use practical. The state may provide technical assistance
and other incentives to use clean technology, where practical, in state
transit fleets. (Reference [Executive
Order](https://governor.maryland.gov/category/executive-orders/)
01.01.2001.02)",2001-03-13 00:00:00 UTC,,FALSE,30,Laws and Regulations,,,,2010-05-31 00:00:00 UTC,,,BIOD|ETH|ELEC|HY|NG|PHEV|LPG,,REQ,PURCH|FLEET,
5238,IA,Alternative Fuel Loan Program,"The Iowa Energy Center administers the Alternate Energy Revolving Loan
Program (AERLP) for alternative energy projects. Through a participation
agreement with the project lender, the AERLP provides up to 50% of the
cost of biomass or alternative fuel production projects, up to \$1
million per facility. The AERLP funds are provided at 0% interest with
the lender\'s funds bearing market interest. Fuel production facilities
must be located in Iowa and funding is limited. (Reference [Iowa
Code](http://www.legis.iowa.gov/) 476.46)",,,FALSE,40,State Incentives,,,2011-06-30 00:00:00 UTC,,,,BIOD|ETH|ELEC|HY|NG|PHEV|LPG,LOANS,,AFP,http://www.legis.iowa.gov/
5247,CO,Alternative Fuel Infrastructure Tax Credit,"For tax years beginning before January 1, 2011, the Colorado Department
of Revenue offers an income tax credit of 20% of the cost of
construction, reconstruction, or acquisition of an alternative fueling
facility that is directly attributable to the storage, compression,
charging, or dispensing of alternative fuels to motor vehicles. For an
alternative fueling facility that will be generally accessible for
public use in addition to the person claiming the credit, the credit is
multiplied by 1.25. If at least 70% of the alternative fuel dispensed
annually is derived from a renewable energy source for a period of 10
years, the credit is multiplied by 1.25. Certification for the
percentage of renewable energy must be presented to the Department of
Revenue upon request. The credit has a maximum value of \$400,000 in any
consecutive five-year period for each fueling facility. Excess credit
may be carried forward for up to five years. For additional information,
see the Department of Revenue\'s [Income 9
FYI](http://www.colorado.gov/cs/Satellite/Revenue/REVX/1193047059436)
publication. (Reference Colorado Revised Statutes 39-22-516)",,,FALSE,5,State Incentives,,,2011-01-01 00:00:00 UTC,,,,BIOD|ETH|ELEC|HY|NG|PHEV|LPG,TAX,,STATION,http://www.michie.com/colorado/lpext.dll?f=templates&fn=main-h.htm&cp=
5263,NV,Provision for Establishment of Alternative Fuel Incentives,"In conjunction with the Nevada Department of Business and Industry, the
Nevada Department of Conservation and Natural Resources may develop and
administer a program to provide incentives to encourage alternative fuel
use in motor vehicles, specifically by individuals and others not
required by state statute to purchase alternative fuel vehicles. The
program may also educate the general public about the benefits of using
alternative fuel vehicles. (Reference [Nevada Revised
Statutes](http://www.leg.state.nv.us/law1.cfm) 486A.200)",,,FALSE,45,Laws and Regulations,,,,2015-07-31 00:00:00 UTC,,,BIOD|ETH|ELEC|HY|NG|PHEV|LPG,,OTHER,FLEET|OTHER|IND,http://www.leg.state.nv.us/law1.cfm
5266,NV,Alternative Fuel Vehicle (AFV) Acquisition Requirement,"Fleets containing 50 or more vehicles that are owned, leased, or
operated by the state, a state agency, or a political subdivision of the
state in a county with a population of 100,000 or more must acquire AFVs
or U.S. Environmental Protection Agency certified Ultra Low Emission
Vehicles (ULEVs). Covered fleets are required to purchase either AFVs or
certified ULEVs for 20% of new vehicles obtained. A fleet may meet the
acquisition requirements by converting existing or newly acquired
vehicles to operate on alternative fuels. An AFV acquired in compliance
with this mandate must operate solely on the alternative fuel except
when operating in an area where the appropriate alternative fuel is
unavailable. Fleets with buses or heavy-duty vehicles are included.
Parties that do not comply with the requirements may be subject to
fines. (Reference [Nevada Administrative
Code](http://www.leg.state.nv.us/law1.cfm) 486A.010 through 486A.250,
and [Nevada Revised Statutes](http://www.leg.state.nv.us/law1.cfm)
486A.010 through 486A.180)",,2009-06-04 00:00:00 UTC,FALSE,70,Laws and Regulations,,,,2019-05-29 00:00:00 UTC,,,BIOD|ETH|ELEC|HY|NG|PHEV|LPG,,REQ,GOV,http://www.leg.state.nv.us/law1.cfm
5275,NJ,Alternative Fuel Vehicle (AFV) and Hybrid Electric Vehicle (HEV) Rebate,"New Jersey\'s AFV Rebate Program offers a rebate to local government
entities that convert vehicles to operate on alternative fuels or
purchase original equipment manufacturer (OEM) AFVs. The rebate amounts,
shown in the table below, can be used to cover the cost of converting a
vehicle to operate on an alternative fuel or to cover the incremental
cost of purchasing an OEM AFV, and vary according to the gross vehicle
weight rating (GVWR) and whether the vehicle is dedicated or bi-fuel.
HEVs may also qualify for a rebate. Eligible entities include local
governments, state colleges and universities, school districts, and
governmental authorities.

::: {align=""center""}
GVWR\
(in pounds)
:::

Rebate Amount\
(dedicated or hybrid)

Rebate Amount\
(bi-fuel)

Light-duty (\<8,500)

Up to \$4,000

Up to \$2,000

Medium-duty (8,500-14,000)

Up to \$7,000

Up to \$4,000

Heavy-duty (\>14,000)

Up to \$12,000

Up to \$6,000",,,FALSE,10,State Hybrid Incentives,,,2010-11-01 00:00:00 UTC,,,,ELEC|HEV|NG|PHEV|LPG,RBATE,,FLEET,
5299,ME,Alternative Fuel Vehicle (AFV) and Fueling Infrastructure Loans,"The Finance Authority of Maine (Authority) manages the Clean Fuel
Vehicle Fund, a non-lapsing revolving loan fund, which may be
used for direct loans and grants to support production,
distribution and consumption of clean fuels and biofuels. The
Authority may also insure up to 100% of a loan for a clean fuel
or biofuel project. The total amount of all loans insured may not
exceed $5,000,000. Clean fuel is defined as compressed natural
gas, liquefied natural gas, propane, hydrogen, alcohol fuels
containing at least 85% alcohol by volume, electricity, or any
other transportation fuel that results in lower emissions of
oxides of nitrogen, volatile organic compounds, carbon monoxide,
and/or particulates than gasoline or diesel fuel. Biofuel is
defined as ethanol, biodiesel, hydrogen, methanol, or any other
transportation fuel derived from agricultural crops or residues,
or from forest products or byproducts. The Clean Fuel Vehicle
Fund requires funding by the Maine Legislature.(Reference Maine
Revised Statutes ( http://janus.state.me.us/legis/statutes/ )
Title 10, Sections 963-A, 1023-K, and 1026-A, and Title 36,
Section 5219-X)",,2009-05-12 00:00:00 UTC,FALSE,20,State Incentives,,,,2012-02-01 00:00:00 UTC,,,BIOD|ETH|ELEC|HY|NG|PHEV|LPG,LOANS,,STATION|AFP|PURCH|FLEET|IND,http://janus.state.me.us/legis/statutes/
5302,RI,Electric Vehicle (EV) Tax Credit,"A taxpayer entitled to a federal qualified EV tax credit is also
entitled to a state tax credit equal to 25% of the federal
qualified EV tax credit. (Reference Rhode Island Code ( http://www.rilin.state.ri.us/Statutes/Statutes.html ) 44-30-2.6)",,,FALSE,15,State Incentives,,,2007-12-31 00:00:00 UTC,,,,ELEC|PHEV,TAX,,FLEET|IND,
5303,RI,Alternative Fuel Tax Deduction,"Corporations that sell alternative fuels are allowed a deduction
from the gross earnings from sales reported in the corporations'
tax returns. The deduction is equal to the total of gross
earnings from the sale of alternative fuels when used as motor
fuel to operate motor vehicles and when separately metered. This
incentive is effective until December 31, 2007. (Reference Rhode
Island Code ( http://www.rilin.state.ri.us/Statutes/Statutes.html ) 44-13-5)",,,FALSE,25,State Incentives,,,2007-12-31 00:00:00 UTC,,,,BIOD|ETH|ELEC|HY|NG|PHEV|LPG,TAX,,STATION|AFP,
5315,OR,Alternative Fueling Infrastructure Tax Credit for Residents,"Through the Residential Energy Tax Credit program, qualified residents
may receive a tax credit for 25% of alternative fuel infrastructure
project costs, up to \$750. Qualified residents may receive a tax credit
for 50% of project costs, up to \$750. Qualified alternative fuels
include electricity, natural gas, gasoline blended with at least 85%
ethanol (E85), propane, and other fuels that the Oregon Department of
Energy approves. A company that constructs a dwelling in Oregon and
installs fueling infrastructure in the dwelling may claim the credit.
Qualified infrastructure must be installed to meet all federal, state,
and local codes and be capable of fueling or charging an alternative
fuel vehicle within 14 hours. This credit is available through December
31, 2017. For more information, including a list of eligible equipment
and a link to the application, please see the Oregon Department of
Energy [Residential Energy Tax
Credit](http://www.oregon.gov/energy/At-Home/Pages/RETC.aspx) website.
(Reference [Oregon Revised Statutes](https://www.oregonlegislature.gov/)
316.116, 317.115, and 469B.160-469B.180)",2005-09-02 00:00:00 UTC,2015-07-20 00:00:00 UTC,FALSE,15,State Incentives,,2015-10-12 20:26:18 UTC,2017-12-31 00:00:00 UTC,,,,AFTMKTCONV|ETH|ELEC|HY|NG|PHEV|LPG,TAX,,STATION,http://www.leg.state.or.us/ors/home.htm
